"","EXPEDIENTE","TIPO","REGIÓN","PROVINCIA","CIUDAD","TAMAÑO","SECTOR","EMPLEADOS","ACTIVO","PATRIMONIO","VENTAS","UTILIDAD","SECTOR_PROD"
"9225",86974,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",10,481401.99,119588.26,1192253.56,2356.86,"COMERCIO"
"9226",91508,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",7,203965.8,25074.97,427827.34,2355.15,"COMERCIO"
"9227",110551,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",6,140610.99,136974.61,236489.65,2353.38,"COMERCIO"
"9228",310964,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,6019.97,3151.73,297850.52,2351.73,"COMERCIO"
"9229",53892,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",8,70598.29,24144.11,294328.57,2345.82,"COMERCIO"
"9230",718396,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",7,29934.1,3145.53,60633.41,2345.53,"COMERCIO"
"9231",155316,"RESPONSABILIDAD LIMITADA","SIERRA","IMBABURA","IBARRA","PEQUEÑA","SOCIETARIO",4,145296.16,19458.28,180077.84,2345.11,"COMERCIO"
"9232",167171,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",7,266428.18,52338.97,666954.44,2343.36,"COMERCIO"
"9233",21987,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",17,1464788.61,200546.55,1031873.41,2343.12,"COMERCIO"
"9234",718771,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",6,122031.61,2865.18,492643.19,2341.92,"COMERCIO"
"9235",133096,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,981685.52,227694.33,24000,2341.29,"COMERCIO"
"9236",713319,"RESPONSABILIDAD LIMITADA","SIERRA","LOJA","LOJA","PEQUEÑA","SOCIETARIO",6,208906.7,8602.15,273333.25,2341.28,"COMERCIO"
"9237",10492,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",3,152471.11,76628.06,297462.59,2339.94,"COMERCIO"
"9238",134997,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,31217.84,29091.72,33003.87,2339.7,"COMERCIO"
"9239",167453,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",3,138602.53,37684.74,101176.5,2337.27,"COMERCIO"
"9240",89796,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",23,390303.58,3898.2,2049936.06,2336.97,"COMERCIO"
"9241",167025,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,27794.19,-18632.49,13830,2335.46,"COMERCIO"
"9242",180078,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",5,30647.25,8906.61,13358,2332.49,"COMERCIO"
"9243",146029,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,349954.88,116231.1,284833.99,2328.6,"COMERCIO"
"9244",168761,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",3,9326.79,5862.8,25076,2327.89,"COMERCIO"
"9245",17222,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",8,193766.63,149560.94,274904.52,2324.3,"COMERCIO"
"9246",42633,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",8,702243.76,447562.33,656996.03,2324.14,"COMERCIO"
"9247",704678,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,17039.21,13000.66,20734.73,2322.2,"COMERCIO"
"9248",11014,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",13,298855.9,39013.83,718230.93,2312.42,"COMERCIO"
"9249",23671,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,471495.99,117272.97,223481.86,2310.97,"COMERCIO"
"9250",134509,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,16188.2,3509.9,37487.68,2309.9,"COMERCIO"
"9251",88840,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","GRANDE","SOCIETARIO",21,4245847.94,2185516.07,4620092.95,2305.78,"COMERCIO"
"9252",37567,"RESPONSABILIDAD LIMITADA","SIERRA","TUNGURAHUA","AMBATO","PEQUEÑA","SOCIETARIO",4,101003.65,88788.94,138741.17,2305.08,"COMERCIO"
"9253",126056,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,127408.42,125539.27,188589.93,2302.96,"COMERCIO"
"9254",106399,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",10,36657.09,11600.23,271909.31,2301.32,"COMERCIO"
"9255",124537,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,183100.03,112352.13,107291.86,2298.67,"COMERCIO"
"9256",56690,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",10,414387.34,263993.65,737052.7,2297.73,"COMERCIO"
"9257",706741,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",3,126594.82,72449.12,213987.8,2293.93,"COMERCIO"
"9258",301638,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,28139.09,11283.51,300493.08,2289.87,"COMERCIO"
"9259",145448,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",5,404787.07,16538.49,2143271.6,2289.02,"COMERCIO"
"9260",713582,"ANÓNIMA","COSTA","MANABI","MANTA","MEDIANA","SOCIETARIO",6,732647.87,11814.43,1691889.81,2288.83,"COMERCIO"
"9261",301024,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,25647.03,4038.99,59859.47,2287.55,"COMERCIO"
"9262",121479,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,4123.25,389.36,21890,2287.53,"COMERCIO"
"9263",157615,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,15502.65,-10283.07,30040.45,2286.01,"COMERCIO"
"9264",141115,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",10,418548.57,14005.87,1317137.5,2283.21,"COMERCIO"
"9265",112896,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",10,331026.02,102696.33,1104546.1,2280.92,"COMERCIO"
"9266",76393,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,399939.65,246696.62,40771.68,2274.37,"COMERCIO"
"9267",124211,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",7,19802.61,8648.78,83566.51,2273.26,"COMERCIO"
"9268",172393,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",14,1153072.75,916659.41,913932.73,2271.58,"COMERCIO"
"9269",51777,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",10,363987.73,122286.72,853190.06,2271.33,"COMERCIO"
"9270",130205,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,63846.23,17960.85,77527.12,2265.47,"COMERCIO"
"9271",717514,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",6,161946.83,4263.1,107169.74,2263.1,"COMERCIO"
"9272",7641,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",2,1145248.94,990152.6,83822.18,2255.98,"COMERCIO"
"9273",61131,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",8,123321.32,64434.54,208886.15,2254.03,"COMERCIO"
"9274",601,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",9,156670.08,57624.59,71674.86,2251.9,"COMERCIO"
"9275",714218,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,108246.38,3300.84,138351.18,2250.76,"COMERCIO"
"9276",124316,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,52637.24,45525.99,182449.66,2250.39,"COMERCIO"
"9277",178651,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",6,7027.23,4387.07,125426.97,2245.32,"COMERCIO"
"9278",12859,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",13,596299.78,190909.75,606349.97,2245,"COMERCIO"
"9279",311027,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",5,21801.2,3269.08,103437.92,2244.62,"COMERCIO"
"9280",154778,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,238560.73,209266.38,78463.7,2242.43,"COMERCIO"
"9281",165230,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MEDIANA","SOCIETARIO",14,233500.71,111.13,4344483.07,2241.68,"COMERCIO"
"9282",158127,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",10,347574.14,233968.99,408198.42,2241.2,"COMERCIO"
"9283",159343,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",5,158950.66,45708.67,197983.1,2241.2,"COMERCIO"
"9284",52672,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",10,220781.9,127659.61,302704.54,2240.13,"COMERCIO"
"9285",140481,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,50326.1,1874.12,32721.9,2239.26,"COMERCIO"
"9286",107634,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,15845.28,15042.83,28951.39,2235.6,"COMERCIO"
"9287",115198,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",3,1117269.77,43707.41,1035474.09,2234.12,"COMERCIO"
"9288",716974,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MICROEMPRESA","SOCIETARIO",4,54480.03,2634.09,73605.14,2234.09,"COMERCIO"
"9289",106428,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,44661.33,42074.1,50444.18,2232.82,"COMERCIO"
"9290",710344,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",10,18821.42,1110.7,58406.73,2232.02,"COMERCIO"
"9291",148326,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","PEQUEÑA","SOCIETARIO",13,176903.51,82144.76,315321.46,2231.88,"COMERCIO"
"9292",108913,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",10,4173583.94,452458.95,3301146.64,2217.83,"COMERCIO"
"9293",162424,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,27360.31,15585.37,146407.87,2216.78,"COMERCIO"
"9294",171342,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MEDIANA","SOCIETARIO",3,159613.61,53187.53,1392412.09,2212.74,"COMERCIO"
"9295",159557,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",5,134592.73,25268.68,205462.96,2211.56,"COMERCIO"
"9296",25197,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,9563.29,8595.2,49723.03,2210.36,"COMERCIO"
"9297",712524,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",20,304373.89,-1233.41,258577.41,2209.91,"COMERCIO"
"9298",122343,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,36582.68,30389.62,19043.39,2208.45,"COMERCIO"
"9299",64962,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,92807,25509.74,84499.51,2207.56,"COMERCIO"
"9300",49772,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",2,250807.61,135161.36,50400,2207.23,"COMERCIO"
"9301",56468,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",2,1020722.23,298909.3,143577.44,2205.29,"COMERCIO"
"9302",100031,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,31360.8,14501.25,81590.58,2203.45,"COMERCIO"
"9303",146629,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",18,948514.63,81434.26,1033421.53,2203.02,"COMERCIO"
"9304",704929,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",7,309268.04,17402.74,265305.09,2203.02,"COMERCIO"
"9305",169141,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","PEQUEÑA","SOCIETARIO",5,91055.95,23824.84,533324.81,2202.49,"COMERCIO"
"9306",306615,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",6,75474.54,2601.14,213961.2,2201.14,"COMERCIO"
"9307",116654,"ANÓNIMA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","GRANDE","SOCIETARIO",22,3059909.16,503190.16,8882533.68,2196.27,"COMERCIO"
"9308",88550,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",8,330091.77,25632.11,660692.31,2194.11,"COMERCIO"
"9309",11236,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","SANGOLQUÍ","PEQUEÑA","SOCIETARIO",2,218314.04,63485.84,245167.62,2190.9,"COMERCIO"
"9310",161119,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",7,2588.86,2588.86,11485.51,2188.86,"COMERCIO"
"9311",106373,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,224705.35,92093.33,372071.67,2188.8,"COMERCIO"
"9312",49408,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,74319.8,70673.84,98062.1,2188.04,"COMERCIO"
"9313",102281,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,336884.96,126846.78,579217.21,2183.65,"COMERCIO"
"9314",143754,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,46599.63,44399.63,48340.85,2180.12,"COMERCIO"
"9315",700474,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MICROEMPRESA","SOCIETARIO",4,52885.36,36175.8,65918.45,2176.75,"COMERCIO"
"9316",142875,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,10656.16,9624.16,24440.53,2173.32,"COMERCIO"
"9317",159003,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",8,20012.39,19399.79,0,2171.95,"COMERCIO"
"9318",120433,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,63288.28,32693.81,153985.86,2170.2,"COMERCIO"
"9319",152459,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",8,757863.51,23216.9,443513.85,2167.38,"COMERCIO"
"9320",178459,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","PEQUEÑA","SOCIETARIO",15,26314.03,9765.76,722022.89,2164.07,"COMERCIO"
"9321",180015,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",7,39145.67,6440.02,170088.12,2156.95,"COMERCIO"
"9322",704818,"ANÓNIMA","COSTA","LOS RIOS","QUEVEDO","PEQUEÑA","SOCIETARIO",7,23959.45,2954.36,151099.84,2154.36,"COMERCIO"
"9323",717653,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",7,55020.03,2953.39,43661.1,2153.39,"COMERCIO"
"9324",716726,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,17452.39,3351.05,7381.1,2151.05,"COMERCIO"
"9325",63768,"RESPONSABILIDAD LIMITADA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","MICROEMPRESA","SOCIETARIO",3,225121.93,47888.77,47535.95,2150.61,"COMERCIO"
"9326",28034,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",12,652403.75,211622.96,404680.02,2147.65,"COMERCIO"
"9327",106212,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",10,494895.57,149469.12,752846.24,2147.52,"COMERCIO"
"9328",165267,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",15,2242203.85,97470.74,1317717.12,2146.45,"COMERCIO"
"9329",122957,"ANÓNIMA","COSTA","GUAYAS","EL ROSARIO","PEQUEÑA","SOCIETARIO",3,271749.48,6557.19,356403.51,2146.13,"COMERCIO"
"9330",151003,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",7,3772728.33,1178918.73,1136259.57,2142.45,"COMERCIO"
"9331",61243,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",8,101891.51,18830.36,844559.35,2139.66,"COMERCIO"
"9332",718453,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,17960.04,2338.95,494806.05,2138.95,"COMERCIO"
"9333",300459,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,49523.34,2699.4,150400.92,2136.07,"COMERCIO"
"9334",14419,"RESPONSABILIDAD LIMITADA","SIERRA","IMBABURA","IBARRA","PEQUEÑA","SOCIETARIO",8,298505.85,155529.27,311253.94,2133.46,"COMERCIO"
"9335",150856,"RESPONSABILIDAD LIMITADA","ORIENTE","ORELLANA","PUERTO FRANCISCO DE ORELLANA (COCA)","MICROEMPRESA","SOCIETARIO",4,75165.55,3917.2,94355.5,2129.35,"COMERCIO"
"9336",707788,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,30146.39,5617.83,63547.31,2129.25,"COMERCIO"
"9337",59765,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",5,82556.6,24650.25,292296.19,2126.11,"COMERCIO"
"9338",712487,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,49976.41,13251.03,118759.65,2125.82,"COMERCIO"
"9339",131519,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,702210.83,402006.96,103174.13,2121.3,"COMERCIO"
"9340",311641,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",5,91567.6,2517.38,153353.17,2117.38,"COMERCIO"
"9341",135968,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,114356.71,3326.44,16835,2113.22,"COMERCIO"
"9342",82897,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,4098.59,3341.89,21332.91,2112.92,"COMERCIO"
"9343",134455,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,50351.8,26762.51,36490.78,2112.09,"COMERCIO"
"9344",145585,"RESPONSABILIDAD LIMITADA","ORIENTE","SUCUMBIOS","NUEVA LOJA","MICROEMPRESA","SOCIETARIO",6,5900.83,5584.14,15313.93,2111.27,"COMERCIO"
"9345",33131,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","NARANJAL","PEQUEÑA","SOCIETARIO",4,193605.85,64682.54,798731.8,2111.25,"COMERCIO"
"9346",183080,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",11,70334.92,16050.5,85479.98,2109.39,"COMERCIO"
"9347",33770,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MEDIANA","SOCIETARIO",7,499927.03,12557.3,1136921.44,2107.57,"COMERCIO"
"9348",62646,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,7285.15,6690.53,36674.88,2105.16,"COMERCIO"
"9349",181419,"RESPONSABILIDAD LIMITADA","SIERRA","TUNGURAHUA","AMBATO","MICROEMPRESA","SOCIETARIO",6,55722.72,18304.94,10430.92,2102.84,"COMERCIO"
"9350",28874,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",58,536425.06,366377.66,285458.17,2099.39,"COMERCIO"
"9351",139279,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",17,329587.43,7636.81,521640.92,2097.5,"COMERCIO"
"9352",58984,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,123438.71,6515.29,28461.04,2096.88,"COMERCIO"
"9353",150407,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",3,123995.27,3072.44,159548.11,2096.26,"COMERCIO"
"9354",127046,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,237647.71,127348.61,129606.15,2093.53,"COMERCIO"
"9355",85194,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",9,127203.66,84508.66,395591.32,2093.19,"COMERCIO"
"9356",99088,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,323544.78,160252.28,299003.18,2090.94,"COMERCIO"
"9357",716973,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",10,465498.58,2890.5,344985.34,2090.5,"COMERCIO"
"9358",53476,"RESPONSABILIDAD LIMITADA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","MICROEMPRESA","SOCIETARIO",6,124244.88,16041.79,97218.72,2088.2,"COMERCIO"
"9359",18075,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",8,3652782.36,780016.1,1955983.68,2084.37,"COMERCIO"
"9360",172524,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,8111.31,6564.42,30605.45,2084.34,"COMERCIO"
"9361",169591,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,14385.15,10379.95,65545.46,2081.92,"COMERCIO"
"9362",119899,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",8,195903.7,92287.9,625725.89,2079.17,"COMERCIO"
"9363",127243,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",3,495160.99,230592.96,414493.94,2079.04,"COMERCIO"
"9364",33187,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MICROEMPRESA","SOCIETARIO",2,212626.98,23694.02,84402.19,2075.8,"COMERCIO"
"9365",129092,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",16,811372,809272,17415.25,2075.47,"COMERCIO"
"9366",305530,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,19707.12,3783.2,60365.65,2072.81,"COMERCIO"
"9367",307106,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",7,27631.07,4891.42,54943.55,2071.32,"COMERCIO"
"9368",141683,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,2170403.16,6530.22,87376.25,2066.11,"COMERCIO"
"9369",46864,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,354927.41,21082.88,102482.99,2063.15,"COMERCIO"
"9370",66025,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,129374.38,94147.95,10580,2062.28,"COMERCIO"
"9371",128862,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",9,309114.69,70986.91,232963.2,2061.66,"COMERCIO"
"9372",303480,"RESPONSABILIDAD LIMITADA","SIERRA","CHIMBORAZO","RIOBAMBA","PEQUEÑA","SOCIETARIO",3,92862.48,24158.6,320890.5,2060.38,"COMERCIO"
"9373",310379,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",5,31511.8,19232.8,50094,2059.02,"COMERCIO"
"9374",112000,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",3,848506.47,403702.24,1183699.62,2057.68,"COMERCIO"
"9375",307345,"ANÓNIMA","COSTA","MANABI","MANTA","PEQUEÑA","SOCIETARIO",8,125037.12,5739.55,206941.97,2057.4,"COMERCIO"
"9376",93133,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",0,74969.41,69339.75,24000,2056.38,"COMERCIO"
"9377",104109,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",23,279703.31,106748.98,717734.71,2054.68,"COMERCIO"
